0.046957,0.016194,0.028044,0.034468,0.026581,2.3692,0.81705,1.415,1.3412,1
0.022,0.015305,0.017936,0.021596,0.017618,1.2124,0.84346,0.98847,0.97097,2
0.042162,0.02296,0.034495,0.028422,0.034726,1.2324,0.67115,1.0083,1.0151,3
0.0057083,0.015048,0.014193,0.01259,0.012444,0.32304,0.85155,0.8032,0.70422,4
0.034077,0.021454,0.029768,0.026021,0.029535,1.1076,0.6973,0.9675,0.95993,5
-0.010183,0.012091,0.0083486,0.00054145,0.0056217,-0.81124,0.96326,0.66513,0.44788,7
0.039917,0.016216,0.02465,0.030817,0.024389,2.0098,0.81643,1.2411,1.228,8
0.012179,0.01027,0.0096336,0.014621,0.0092381,1.2523,1.056,0.99059,0.94992,9
-0.0045699,0.025596,0.02514,0.013415,0.01781,-0.11271,0.63129,0.62002,0.43925,10
0.015364,0.011338,0.011489,0.017171,0.01114,1.3534,0.99876,1.012,0.98131,11
0.030181,0.01581,0.020776,0.025907,0.02077,1.5809,0.82816,1.0883,1.0879,12
0.016529,0.014585,0.015755,0.018506,0.015147,0.98214,0.86665,0.93613,0.90002,13
-0.0001191,0.0057587,0.0034061,0.0021263,0.0029657,-0.030256,1.4629,0.86529,0.7534,14
0.011668,0.01408,0.014121,0.01558,0.013195,0.73259,0.88404,0.8866,0.82847,15
0.052667,0.015,0.03181,0.03862,0.026373,2.9953,0.85308,1.8091,1.4999,16
-0.0001584,0.011262,0.0088306,0.0064665,0.00741,-0.014101,1.0026,0.78609,0.65962,18
0.022,0.016326,0.019295,0.021568,0.018855,1.096,0.81333,0.96126,0.93934,19
9.25e-05,0.01472,0.012793,0.0092553,0.010481,0.0054177,0.86217,0.74929,0.6139,20
-0.0065646,0.008673,0.0054299,-0.00071055,0.004044,-0.87916,1.1615,0.7272,0.5416,21
0.010473,0.013363,0.013003,0.014613,0.012107,0.71359,0.91047,0.88598,0.8249,22
0.011072,0.013599,0.013407,0.015062,0.012518,0.73403,0.90154,0.88882,0.82993,23
0.052209,0.018767,0.032844,0.034897,0.032416,2.0918,0.75191,1.3159,1.2988,24
-0.0076142,0.020082,0.017687,0.0093309,0.01231,-0.27441,0.72375,0.63744,0.44363,25
0.019522,0.011014,0.012042,0.020002,0.011729,1.7995,1.0152,1.1101,1.0812,26
0.034694,0.015463,0.021806,0.028444,0.02168,1.8816,0.83859,1.1826,1.1758,28
0.0063231,0.012921,0.01173,0.011842,0.01055,0.45407,0.92788,0.84236,0.7576,29
0.0097863,0.01691,0.017346,0.015505,0.015568,0.46146,0.79736,0.81792,0.73409,30
0.073961,0.022226,0.048375,0.040249,0.046373,2.2747,0.68356,1.4878,1.4262,31
-0.0086162,0.0053438,0.0024731,-0.0058686,0.0016715,-2.4603,1.5259,0.70618,0.47728,33
-0.0025026,0.0055196,0.0030168,-0.00018833,0.0025037,-0.67934,1.4983,0.81891,0.67965,34
-0.0085408,0.013207,0.0097338,0.0028313,0.0068385,-0.59266,0.91649,0.67545,0.47454,35
0.018461,0.022244,0.026592,0.020154,0.024329,0.56706,0.68324,0.81678,0.74727,36
0.01483,0.013911,0.014537,0.017396,0.013901,0.94894,0.89009,0.93018,0.88946,37
0.050565,0.020628,0.034166,0.032812,0.034695,1.7475,0.7129,1.1808,1.1991,39
0.0059322,0.0082454,0.0064375,0.0088945,0.005969,0.85982,1.1951,0.93305,0.86515,40
0.034,0.015907,0.022098,0.027887,0.022089,1.7641,0.82532,1.1466,1.1461,41
0.026084,0.013545,0.01676,0.024118,0.016577,1.7401,0.90356,1.1181,1.1058,42
0.054,0.02156,0.036768,0.033487,0.037428,1.7416,0.69536,1.1858,1.2071,44
0.047868,0.019305,0.03143,0.0326,0.031702,1.8349,0.74002,1.2048,1.2152,45
-0.016533,0.015256,0.010706,0.00054107,0.005937,-0.91572,0.84498,0.59297,0.32884,46
0.061017,0.023519,0.042293,0.034537,0.043261,1.7177,0.66211,1.1906,1.2179,47
-0.016769,0.014449,0.0098439,-0.00060221,0.0053727,-1.0112,0.87125,0.59357,0.32397,49
0.029838,0.016855,0.022056,0.025447,0.022045,1.4141,0.79882,1.0453,1.0448,50
0.019391,0.011832,0.012958,0.019964,0.012686,1.5981,0.97509,1.0679,1.0455,51
0.0012143,0.011354,0.0091262,0.0074808,0.0078127,0.10674,0.998,0.80221,0.68675,52
0.04008,0.015981,0.024472,0.03104,0.024093,2.0645,0.82316,1.2605,1.241,53
0.010791,0.013024,0.012647,0.014682,0.011837,0.76538,0.92373,0.89699,0.83952,54
0,0.015492,0.013689,0.0097369,0.011131,0,0.83769,0.74016,0.60185,55
0.012579,0.016012,0.016769,0.016655,0.015526,0.64592,0.82225,0.86109,0.79728,56
0.0015311,0.015458,0.013924,0.01054,0.011567,0.083074,0.83873,0.75549,0.62762,57
0.045464,0.016804,0.027722,0.033246,0.027057,2.1649,0.80019,1.32,1.2884,58
0.060375,0.023896,0.042521,0.034044,0.043575,1.658,0.65622,1.1677,1.1967,60
0.018915,0.01949,0.022876,0.02018,0.02148,0.71435,0.73606,0.86391,0.81119,62
0.056,0.022166,0.038385,0.033789,0.039141,1.7296,0.6846,1.1855,1.2089,63
-0.0024213,0.013574,0.011058,0.0069102,0.0087865,-0.16099,0.90247,0.73518,0.58419,66
0.014,0.019124,0.021198,0.018026,0.01931,0.54464,0.74397,0.82467,0.75122,68
0.0053476,0.0053542,0.0035792,0.0068098,0.0033131,1.5223,1.5242,1.0189,0.94317,69
0.040404,0.018461,0.027529,0.029821,0.027814,1.6609,0.7589,1.1317,1.1434,70
0.017812,0.01042,0.010961,0.018733,0.010635,1.7905,1.0475,1.1019,1.0691,72
-0.018044,0.013071,0.0083057,-0.0032185,0.0042095,-1.2725,0.92185,0.58575,0.29687,73
0.078701,0.024413,0.052565,0.039538,0.052119,2.09,0.64834,1.396,1.3841,74
0.09817,0.02048,0.074055,0.051989,0.052356,3.4313,0.71581,2.5884,1.8299,75
-0.01237,0.013528,0.0095242,0.00085267,0.006024,-0.82676,0.90419,0.63658,0.40264,78
0.024385,0.014268,0.01719,0.023009,0.017032,1.4996,0.87745,1.0571,1.0474,79
0.07,0.039198,0.070454,0.028658,0.069284,0.8867,0.49653,0.89246,0.87764,80
0.0068124,0.0067127,0.0050185,0.0087922,0.004696,1.3618,1.3419,1.0032,0.93875,81
0.03006,0.019434,0.025699,0.024925,0.02545,1.1404,0.73726,0.97495,0.96551,82
0.028261,0.018091,0.023316,0.024411,0.023112,1.1991,0.7676,0.98927,0.98062,83
0.015117,0.0087555,0.0085458,0.016404,0.0081698,1.9948,1.1554,1.1277,1.0781,84
0.048992,0.019932,0.032654,0.032649,0.033058,1.7865,0.72682,1.1907,1.2054,86
0.024244,0.015685,0.018992,0.022781,0.018772,1.2859,0.83189,1.0073,0.99563,87
0.047002,0.025607,0.04011,0.028868,0.04032,1.1585,0.63114,0.9886,0.99379,89
0.012684,0.012106,0.011884,0.015578,0.011342,1.0085,0.96256,0.94487,0.90182,90
0.017983,0.02398,0.028897,0.020087,0.025975,0.49114,0.65492,0.7892,0.7094,91
0.0087336,0.0068806,0.0054534,0.010522,0.0051374,1.6797,1.3234,1.0489,0.98808,92
0.03913,0.024767,0.036252,0.026765,0.035826,1.0161,0.64311,0.94131,0.93026,94
0.03946,0.021649,0.031691,0.027981,0.031885,1.2645,0.69377,1.0156,1.0218,95
-0.0034992,0.026906,0.027067,0.014241,0.019309,-0.079823,0.61378,0.61744,0.44046,96
0.0078706,0.011054,0.0098002,0.011889,0.0090861,0.72142,1.0132,0.89829,0.83284,97
-0.0066113,0.013539,0.010374,0.0043477,0.0076093,-0.44133,0.90378,0.6925,0.50795,98
0.0011189,0.024633,0.025346,0.014793,0.019478,0.029301,0.64508,0.66374,0.51007,100
-0.0050761,0.019765,0.01783,0.010169,0.012997,-0.18756,0.73028,0.65879,0.48022,103
0.022007,0.019385,0.0235,0.021495,0.022478,0.83819,0.73831,0.89504,0.85615,104
0.03754,0.014496,0.021931,0.030503,0.02113,2.2522,0.86967,1.3158,1.2677,105
0.0075949,0.013689,0.012877,0.01301,0.011652,0.49833,0.89818,0.84489,0.76455,106
0.0018517,0.018573,0.017805,0.012476,0.014472,0.075402,0.75631,0.72502,0.58929,107
-0.022541,0.011692,0.0065002,-0.0082344,0.0023526,-1.8925,0.98164,0.54575,0.19753,109
0.017553,0.015109,0.016656,0.019151,0.016049,0.98702,0.84959,0.93659,0.90244,112
0.054608,0.024459,0.041054,0.031802,0.041991,1.446,0.64766,1.0871,1.1119,113
-0.020729,0.016509,0.011358,-0.00010589,0.005374,-1.0148,0.80823,0.55607,0.2631,114
0.017731,0.021623,0.025536,0.019845,0.023373,0.56925,0.69423,0.81984,0.75041,117
0.026503,0.018531,0.023462,0.023536,0.023054,1.083,0.75728,0.95875,0.94208,118
0.067797,0.022934,0.044912,0.037347,0.045101,1.9853,0.67158,1.3151,1.3207,119
0.044498,0.031991,0.049155,0.026142,0.047144,0.77442,0.55676,0.85548,0.82048,120
0.027752,0.016606,0.021142,0.02446,0.021045,1.3463,0.80557,1.0256,1.0209,121
0.019231,0.023411,0.028436,0.020476,0.025891,0.5453,0.66384,0.80632,0.73416,122
0.021978,0.015437,0.018105,0.021581,0.017773,1.195,0.83938,0.98446,0.96637,123
